Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","5510","Production","02211","Raw milk of cattle","2022","2022","t","225235","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","922.85","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","5520","Feed","02211","Raw milk of cattle","2022","2022","t","14669.11","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","5016","Loss","02211","Raw milk of cattle","2022","2022","t","19527.57","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","5023","Processed","02211","Raw milk of cattle","2022","2022","t","33923.68","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","158037.49","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","854","Burkina Faso","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","19.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","5510","Production","02211","Raw milk of cattle","2022","2022","t","61555.56","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","62.37","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","5520","Feed","02211","Raw milk of cattle","2022","2022","t","8817.03","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","5016","Loss","02211","Raw milk of cattle","2022","2022","t","5536.32","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","5023","Processed","02211","Raw milk of cattle","2022","2022","t","6161.79","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","41102.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","108","Burundi","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","8.74","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","5510","Production","02211","Raw milk of cattle","2022","2022","t","4459","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","9806.31","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","5520","Feed","02211","Raw milk of cattle","2022","2022","t","985.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","5016","Loss","02211","Raw milk of cattle","2022","2022","t","372.19","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","209.46","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","12697.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","132","Cabo Verde","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","58.65","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","5510","Production","02211","Raw milk of cattle","2022","2022","t","23901.56","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","10160.52","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1539.6","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","1956.93","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","76.67","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","30488.88","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","116","Cambodia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","4.98","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","5510","Production","02211","Raw milk of cattle","2022","2022","t","205555.56","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1741.84","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","554.8","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","5520","Feed","02211","Raw milk of cattle","2022","2022","t","22.64","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","5016","Loss","02211","Raw milk of cattle","2022","2022","t","18160.89","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","188559.06","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","120","Cameroon","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","18.51","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","124","Canada","5510","Production","02211","Raw milk of cattle","2022","2022","t","9742541","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","124","Canada","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","55968.31","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","124","Canada","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","17166.58","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","124","Canada","5520","Feed","02211","Raw milk of cattle","2022","2022","t","547996.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","124","Canada","5023","Processed","02211","Raw milk of cattle","2022","2022","t","8992639.88","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","124","Canada","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","240706.48","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","124","Canada","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","17.15","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","140","Central African Republic","5510","Production","02211","Raw milk of cattle","2022","2022","t","82476.31","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","140","Central African Republic","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","612.61","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","140","Central African Republic","5520","Feed","02211","Raw milk of cattle","2022","2022","t","12062.16","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","140","Central African Republic","5016","Loss","02211","Raw milk of cattle","2022","2022","t","7470.41","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","140","Central African Republic","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","63556.35","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","140","Central African Republic","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","31.21","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","148","Chad","5510","Production","02211","Raw milk of cattle","2022","2022","t","259717.03","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","148","Chad","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","381.76","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","148","Chad","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","148","Chad","5016","Loss","02211","Raw milk of cattle","2022","2022","t","23327.39","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","148","Chad","5023","Processed","02211","Raw milk of cattle","2022","2022","t","13004.94","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","148","Chad","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","223766.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","148","Chad","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","34.59","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5510","Production","02211","Raw milk of cattle","2022","2022","t","2284942","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","10349.91","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","358.2","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5520","Feed","02211","Raw milk of cattle","2022","2022","t","173697.43","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5016","Loss","02211","Raw milk of cattle","2022","2022","t","24987.98","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5023","Processed","02211","Raw milk of cattle","2022","2022","t","1997181.74","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","99066.57","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","152","Chile","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","13.85","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","159","China","5510","Production","02211","Raw milk of cattle","2022","2022","t","36076655","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","769612.79","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","30678.5","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5520","Feed","02211","Raw milk of cattle","2022","2022","t","40444.56","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5016","Loss","02211","Raw milk of cattle","2022","2022","t","1935518.42","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5023","Processed","02211","Raw milk of cattle","2022","2022","t","2670093.42","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","1192.84","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","159","China","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","32168340.05","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","159","China","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","60.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5510","Production","02211","Raw milk of cattle","2022","2022","t","60","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","88627.47","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","344","China, Hong Kong SAR","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","6821.28","A","Official figure",""
